Historical_N,omega,epsilon_N,simulation_id,n_estimators,max_depth,Pred_MSE,Train_Cost,Test_Cost,Service_Level,Time
50,0.4,10.0,11,10,10,117.2118503,260.4777996,246.4420831,99.675,0.862004757
50,0.4,10.0,12,10,15,100.3256665,255.3600947,240.8970278,99.21,0.860080481
50,0.4,10.0,13,10,10,120.5082352,259.3711276,242.7156339,99.728,0.866338253
50,0.4,10.0,14,10,5,109.3690319,259.4733423,240.5768872,99.038,0.860002279
50,0.4,10.0,15,10,10,84.0720144,258.3183116,244.1765108,99.822,0.864124775
50,0.4,10.0,16,10,5,122.2926972,259.8746787,241.0368714,98.987,0.862195015
50,0.4,10.0,17,10,10,125.5564387,257.6355163,241.533382,98.928,0.861268997
50,0.4,10.0,18,100,5,133.3968502,262.94894,242.6441362,99.84,1.313882589
50,0.4,10.0,19,20,15,147.7382943,249.8254343,235.839106,97.433,0.935385227
50,0.4,10.0,20,10,15,116.3383014,262.1544776,246.8991971,99.794,0.865973473
50,0.4,10.0,21,100,10,108.4018419,259.4106314,239.5697049,99.438,1.317137241
50,0.4,10.0,22,10,10,131.2681782,258.8563059,239.4249879,99.467,0.864797831
50,0.4,10.0,23,10,10,120.0197865,260.5904405,242.4266339,99.128,0.856891394
50,0.4,10.0,24,40,15,138.4824109,258.7367769,243.5352674,99.539,1.066512585
50,0.4,10.0,25,10,5,125.5747364,260.0548906,243.2202982,99.654,0.86896801
50,0.4,10.0,26,10,10,114.9906357,256.7010121,242.0505248,99.377,0.860113621
50,0.4,10.0,27,10,15,123.1638287,259.2990966,238.7741105,99.18,0.866714954
50,0.4,10.0,28,20,10,121.2242073,262.1607622,243.6583881,99.5,0.933624268
50,0.4,10.0,29,20,10,109.7991044,258.2829875,241.214642,99.164,0.937482119
50,0.5,0.0,0,100,10,150.1213897,203.8026024,209.6742311,83.395,1.353295326
50,0.5,0.0,1,100,10,160.7175041,205.5779044,208.6678508,87.945,1.379165649
50,0.5,0.0,2,100,10,136.523135,206.8812058,208.4810246,89.898,1.403651476
50,0.5,0.0,3,100,5,121.2542802,204.3197986,209.7338847,85.794,1.386232138
50,0.5,0.0,4,20,15,140.377109,204.6755099,210.2958417,85.912,0.983034134
50,0.5,0.0,5,40,15,97.75421394,205.757932,208.4728873,87.348,1.114471674
50,0.5,0.0,6,100,5,172.8944791,208.6448235,210.0414177,89.688,1.384002924
50,0.5,0.0,7,30,10,139.1237825,205.0992205,208.2682063,87.248,1.063675165
50,0.5,0.0,8,50,5,128.1862043,207.3526978,209.5762396,88.029,1.177274942
50,0.5,0.0,9,100,10,136.7755397,205.8964281,209.7808771,87.418,1.378288269
50,0.5,0.0,10,100,15,128.0619558,208.5727188,207.8343465,90.378,1.3788836
50,0.5,0.0,11,30,10,162.5853736,206.3598693,207.8843817,90.353,1.052299023
50,0.5,0.0,12,20,5,147.8316581,206.0793047,208.3223147,88.093,0.999915123
50,0.5,0.0,13,100,5,137.6944578,205.5333353,208.5894163,89.084,1.385399818
50,0.5,0.0,14,100,10,152.2673482,203.171162,211.2784525,83.014,1.381410599
50,0.5,0.0,15,30,5,108.6765134,207.0109772,208.2503467,90.36,1.069485903
50,0.5,0.0,16,100,5,160.3080555,205.001091,209.8945934,85.07,1.399895191
50,0.5,0.0,17,100,5,183.6747447,204.4702168,208.9969094,84.964,1.377783537
50,0.5,0.0,18,30,10,149.7061189,206.6670243,208.8550162,88.647,1.071973324
50,0.5,0.0,19,100,10,183.9379291,203.8484926,210.2801173,81.767,1.364215612
50,0.5,0.0,20,100,10,144.2545563,205.8455226,207.8888937,88.711,1.404816866
50,0.5,0.0,21,50,15,129.704563,204.772039,209.4843055,85.734,1.18148756
50,0.5,0.0,22,100,15,143.5551346,203.8889383,209.1876307,84.75,1.387875557
50,0.5,0.0,23,100,15,141.1738883,204.8332895,208.6226666,86.752,1.391912699
50,0.5,0.0,24,100,15,176.9874855,205.6316961,208.7064493,88.234,1.381300926
50,0.5,0.0,25,100,15,122.8811433,205.5743105,208.9485898,87.209,1.411839962
50,0.5,0.0,26,50,5,162.5637529,205.5849058,209.4372474,86.7,1.182523251
50,0.5,0.0,27,100,10,133.3802175,202.6999461,211.9581932,79.747,1.410691738
50,0.5,0.0,28,20,10,142.395763,205.5185967,210.2597973,87.194,0.970446587
50,0.5,0.0,29,100,5,148.4271715,204.9798284,210.9349504,85.86,1.378676653
50,0.5,0.001,0,100,5,150.1213897,203.8089088,209.6696986,83.412,1.328296185
50,0.5,0.001,1,100,10,160.7175041,205.5841886,208.6637609,87.957,1.327448845
50,0.5,0.001,2,100,10,136.523135,206.8875475,208.4783822,89.912,1.338798285
50,0.5,0.001,3,100,5,121.2542802,204.3260965,209.7273024,85.807,1.330197573
50,0.5,0.001,4,20,10,140.377109,204.6818201,210.2896251,85.925,0.955481291
50,0.5,0.001,5,40,15,97.75421394,205.7642538,208.4686085,87.36,1.075193882
50,0.5,0.001,6,100,5,172.8944791,208.6511152,210.0368139,89.698,1.360143423
50,0.5,0.001,7,30,10,139.1237825,205.1055565,208.2647931,87.265,1.021897554
50,0.5,0.001,8,50,15,128.1862043,207.3590255,209.5711169,88.04,1.1526649
50,0.5,0.001,9,100,5,136.7755397,205.9027772,209.7761949,87.429,1.327094078
50,0.5,0.001,10,100,10,128.0619558,208.5790154,207.8324933,90.39,1.328114748
50,0.5,0.001,11,30,15,162.5853736,206.3661487,207.8820605,90.365,1.012341976
50,0.5,0.001,12,20,5,147.8316581,206.0855993,208.3186364,88.109,0.954414368
50,0.5,0.001,13,100,15,137.6944578,205.539652,208.5858029,89.097,1.325559855
50,0.5,0.001,14,100,5,152.2673482,203.1774666,211.267658,83.024,1.329658985
50,0.5,0.001,15,30,15,108.6765134,207.0173124,208.2477595,90.374,1.018903017
50,0.5,0.001,16,100,15,160.3080555,205.0073793,209.8872856,85.085,1.32819128
50,0.5,0.001,17,100,10,183.6747447,204.4765684,208.990538,84.978,1.333524704
50,0.5,0.001,18,30,10,149.7061189,206.6733222,208.8513049,88.656,1.031919003
50,0.5,0.001,19,100,10,183.9379291,203.8548877,210.2731526,81.778,1.323766232
50,0.5,0.001,20,100,15,144.2545563,205.8518392,207.8858043,88.726,1.326684475
50,0.5,0.001,21,50,15,129.704563,204.7783466,209.4792642,85.744,1.128717899
50,0.5,0.001,22,100,10,143.5551346,203.8952523,209.1825926,84.765,1.325475693
50,0.5,0.001,23,100,15,141.1738883,204.8395831,208.6187738,86.768,1.307536364
50,0.5,0.001,24,100,10,176.9874855,205.6379748,208.702842,88.246,1.304401636
50,0.5,0.001,25,100,15,122.8811433,205.5806461,208.9433215,87.225,1.33808279
50,0.5,0.001,26,50,5,162.5637529,205.5912674,209.4308299,86.717,1.133511305
50,0.5,0.001,27,100,15,133.3802175,202.7062734,211.9472274,79.764,1.319433451
50,0.5,0.001,28,20,15,142.395763,205.5249229,210.2535601,87.207,0.966480255
50,0.5,0.001,29,100,10,148.4271715,204.9861968,210.9287976,85.878,1.317498922
50,0.5,0.003162278,0,100,5,150.1213897,203.8225451,209.6599419,83.439,1.304356098
50,0.5,0.003162278,1,100,10,160.7175041,205.597777,208.6549727,87.99,1.299787283
50,0.5,0.003162278,2,100,10,136.523135,206.9012604,208.4727148,89.936,1.313717604
50,0.5,0.003162278,3,100,10,121.2542802,204.3397146,209.7131293,85.84,1.302639961
50,0.5,0.003162278,4,20,10,140.377109,204.6954645,210.2762474,85.962,0.928239584
50,0.5,0.003162278,5,40,15,97.75421394,205.7779233,208.4593997,87.383,1.05166769
50,0.5,0.003162278,6,100,5,172.8944791,208.6647198,210.0268877,89.721,1.290594339
50,0.5,0.003162278,7,30,15,139.1237825,205.119257,208.2574836,87.295,0.995003223
50,0.5,0.003162278,8,50,15,128.1862043,207.372708,209.5600833,88.079,1.119594097
50,0.5,0.003162278,9,100,5,136.7755397,205.9165061,209.7660915,87.45,1.302276373
50,0.5,0.003162278,10,100,10,128.0619558,208.5926306,207.8285334,90.415,1.30204463
50,0.5,0.003162278,11,30,15,162.5853736,206.3797267,207.8770854,90.407,0.983136177
50,0.5,0.003162278,12,20,5,147.8316581,206.0992101,208.3107249,88.136,0.930276394
50,0.5,0.003162278,13,100,5,137.6944578,205.5533108,208.5780334,89.123,1.288122416
50,0.5,0.003162278,14,100,5,152.2673482,203.1910993,211.2443517,83.061,1.30335784
50,0.5,0.003162278,15,30,15,108.6765134,207.0310111,208.2421956,90.403,0.993410349
50,0.5,0.003162278,16,100,15,160.3080555,205.0209764,209.871522,85.117,1.306233644
50,0.5,0.003162278,17,100,10,183.6747447,204.4903025,208.9768176,85.005,1.304421186
50,0.5,0.003162278,18,30,15,149.7061189,206.6869403,208.843297,88.681,1.000390291
50,0.5,0.003162278,19,100,15,183.9379291,203.8687158,210.2581509,81.811,1.283607006
50,0.5,0.003162278,20,100,15,144.2545563,205.8654976,207.8791873,88.757,1.293484449
50,0.5,0.003162278,21,50,15,129.704563,204.7919858,209.4683922,85.781,1.105031729
50,0.5,0.003162278,22,100,10,143.5551346,203.9089051,209.1717579,84.803,1.300122738
50,0.5,0.003162278,23,100,15,141.1738883,204.8531917,208.6104085,86.792,1.283063412
50,0.5,0.003162278,24,100,10,176.9874855,205.6515514,208.6950871,88.278,1.286034584
50,0.5,0.003162278,25,100,5,122.8811433,205.5943458,208.932001,87.255,1.310183048
50,0.5,0.003162278,26,50,5,162.5637529,205.6050234,209.4170015,86.747,1.105930567
50,0.5,0.003162278,27,100,15,133.3802175,202.7199551,211.9236039,79.81,1.287303209
50,0.5,0.003162278,28,20,10,142.395763,205.5386023,210.2401397,87.23,0.94088316
50,0.5,0.003162278,29,100,10,148.4271715,204.9999672,210.915532,85.899,1.290668488
50,0.5,0.01,0,100,5,150.1213897,203.8656686,209.6293947,83.541,1.30089879
50,0.5,0.01,1,100,10,160.7175041,205.6407492,208.6275355,88.088,1.297315598
50,0.5,0.01,2,100,10,136.523135,206.9446262,208.4551353,90.019,1.310986996
50,0.5,0.01,3,100,10,121.2542802,204.3827806,209.6688421,85.962,1.297575712
50,0.5,0.01,4,20,10,140.377109,204.7386139,210.2342939,86.051,0.929553747
50,0.5,0.01,5,40,15,97.75421394,205.821152,208.4306619,87.458,1.048891068
50,0.5,0.01,6,100,5,172.8944791,208.7077431,209.9958312,89.809,1.292870045
50,0.5,0.01,7,30,15,139.1237825,205.1625836,208.2347473,87.38,0.995235682
50,0.5,0.01,8,50,15,128.1862043,207.4159776,209.5255322,88.165,1.123832703
50,0.5,0.01,9,100,5,136.7755397,205.9599223,209.7344722,87.54,1.301276684
50,0.5,0.01,10,100,10,128.0619558,208.6356876,207.8162051,90.492,1.301695824
50,0.5,0.01,11,30,15,162.5853736,206.4226657,207.8616973,90.495,0.988873959
50,0.5,0.01,12,20,5,147.8316581,206.1422532,208.2860629,88.22,0.931532621
50,0.5,0.01,13,100,5,137.6944578,205.5965053,208.5538208,89.214,1.293250561
50,0.5,0.01,14,100,5,152.2673482,203.2342116,211.171298,83.173,1.301660061
50,0.5,0.01,15,30,15,108.6765134,207.0743322,208.2249114,90.477,0.991237402
50,0.5,0.01,16,100,15,160.3080555,205.0639763,209.8222478,85.226,1.295761824
50,0.5,0.01,17,100,10,183.6747447,204.5337356,208.933846,85.124,1.307237625
50,0.5,0.01,18,30,15,149.7061189,206.7300069,208.8204087,88.77,0.998888254
50,0.5,0.01,19,100,15,183.9379291,203.9124463,210.2111149,81.925,1.283818722
50,0.5,0.01,20,100,15,144.2545563,205.9086913,207.8586019,88.835,1.296050072
50,0.5,0.01,21,50,15,129.704563,204.8351184,209.4343335,85.862,1.102864504
50,0.5,0.01,22,100,10,143.5551346,203.9520809,209.1380559,84.919,1.29706049
50,0.5,0.01,23,100,15,141.1738883,204.8962278,208.5843726,86.901,1.28042078
50,0.5,0.01,24,100,10,176.9874855,205.6944862,208.670946,88.367,1.285830259
50,0.5,0.01,25,100,15,122.8811433,205.6376698,208.8965793,87.34,1.308042049
50,0.5,0.01,26,50,5,162.5637529,205.6485253,209.3736738,86.845,1.107331514
50,0.5,0.01,27,100,15,133.3802175,202.7632224,211.8494896,79.918,1.289631605
50,0.5,0.01,28,20,15,142.395763,205.5818619,210.1980606,87.304,0.944562197
50,0.5,0.01,29,100,10,148.4271715,205.0435148,210.8737519,85.992,1.294043541
50,0.5,0.031622777,0,100,5,150.1213897,204.002055,209.5357747,83.807,1.306513548
50,0.5,0.031622777,1,100,10,160.7175041,205.7766576,208.5442848,88.397,1.300777435
50,0.5,0.031622777,2,100,10,136.523135,207.0817792,208.4024436,90.264,1.31033659
50,0.5,0.031622777,3,100,10,121.2542802,204.5189855,209.5332102,86.229,1.297604561
50,0.5,0.031622777,4,20,10,140.377109,204.8750827,210.1049136,86.346,0.929359674
50,0.5,0.031622777,5,40,15,97.75421394,205.9578708,208.3436864,87.733,1.048517227
50,0.5,0.031622777,6,100,5,172.8944791,208.8438132,209.9009306,90.075,1.294507504
50,0.5,0.031622777,7,30,15,139.1237825,205.2996309,208.1666237,87.669,0.995717764
50,0.5,0.031622777,8,50,10,128.1862043,207.5528261,209.4191723,88.425,1.144579411
50,0.5,0.031622777,9,100,5,136.7755397,206.097235,209.6383126,87.799,1.29979229
50,0.5,0.031622777,10,100,10,128.0619558,208.7718634,207.7794759,90.72,1.298286438
50,0.5,0.031622777,11,30,15,162.5853736,206.5584687,207.8162234,90.751,0.984971285
50,0.5,0.031622777,12,20,5,147.8316581,206.2783863,208.2115482,88.509,0.929977417
50,0.5,0.031622777,13,100,5,137.6944578,205.7331166,208.4807759,89.511,1.29406929
50,0.5,0.031622777,14,100,5,152.2673482,203.3705645,210.9471769,83.552,1.300938368
50,0.5,0.031622777,15,30,15,108.6765134,207.211345,208.1737728,90.725,0.993505478
50,0.5,0.031622777,16,100,15,160.3080555,205.1999738,209.6711671,85.558,1.29911685
50,0.5,0.031622777,17,100,10,183.6747447,204.6711018,208.8031721,85.466,1.30741024
50,0.5,0.031622777,18,30,10,149.7061189,206.8662146,208.7525037,89.017,0.998560429
50,0.5,0.031622777,19,100,15,183.9379291,204.0507527,210.0666043,82.258,1.282440901
50,0.5,0.031622777,20,100,15,144.2545563,206.0452997,207.7964875,89.128,1.294706106
50,0.5,0.031622777,21,50,15,129.704563,204.9715341,209.3302937,86.184,1.102836132
50,0.5,0.031622777,22,100,10,143.5551346,204.0886336,209.0353717,85.215,1.302462578
50,0.5,0.031622777,23,100,15,141.1738883,205.0323378,208.5066239,87.207,1.279023886
50,0.5,0.031622777,24,100,10,176.9874855,205.8302762,208.5982701,88.665,1.281916857
50,0.5,0.031622777,25,100,15,122.8811433,205.774691,208.7891782,87.64,1.309966326
50,0.5,0.031622777,26,50,5,162.5637529,205.7861093,209.2416348,87.159,1.104214191
50,0.5,0.031622777,27,100,15,133.3802175,202.9000647,211.6205595,80.276,1.286304235
50,0.5,0.031622777,28,20,5,142.395763,205.7186791,210.0679311,87.56,0.939100504
50,0.5,0.031622777,29,100,10,148.4271715,205.1812431,210.7450147,86.289,1.290131569
50,0.5,0.1,0,100,5,150.1213897,204.4335251,209.2688671,84.668,1.303646088
50,0.5,0.1,1,100,10,160.7175041,206.2066367,208.3200579,89.305,1.29906559
50,0.5,0.1,2,100,10,136.523135,207.5156779,208.2658598,91.011,1.3142941
50,0.5,0.1,3,100,5,121.2542802,204.9498871,209.1437919,87.146,1.299705744
50,0.5,0.1,4,20,10,140.377109,205.3068199,209.7362396,87.347,0.934362888
50,0.5,0.1,5,40,15,97.75421394,206.3903914,208.1039903,88.629,1.050970078
50,0.5,0.1,6,100,5,172.8944791,209.2744437,209.6330868,90.817,1.292561293
50,0.5,0.1,7,30,15,139.1237825,205.7332399,207.9862455,88.482,0.997443914
50,0.5,0.1,8,40,15,128.1315409,207.9841608,209.1135627,89.175,1.062021255
50,0.5,0.1,9,100,5,136.7755397,206.5316356,209.3683842,88.634,1.298119068
50,0.5,0.1,10,100,10,128.0619558,209.2026674,207.6904945,91.444,1.305057287
50,0.5,0.1,11,30,15,162.5853736,206.9881019,207.7117607,91.496,0.985466003
50,0.5,0.1,12,20,5,147.8316581,206.709059,208.0249263,89.396,0.936591148
50,0.5,0.1,13,100,5,137.6944578,206.1653021,208.282814,90.325,1.291998863
50,0.5,0.1,14,100,5,152.2673482,203.801948,210.2989922,84.631,1.303492308
50,0.5,0.1,15,100,5,109.1574838,207.6621806,208.0209023,91.507,1.299758673
50,0.5,0.1,16,100,15,160.3080555,205.6302338,209.240574,86.652,1.29999876
50,0.5,0.1,17,100,10,183.6747447,205.1056808,208.4364178,86.533,1.310110092
50,0.5,0.1,18,20,10,148.0908064,207.2528845,208.5581384,89.808,0.927774906
50,0.5,0.1,19,100,15,183.9379291,204.4883086,209.6524692,83.279,1.284750938
50,0.5,0.1,20,100,15,144.2545563,206.4774748,207.6376106,89.955,1.294983387
50,0.5,0.1,21,50,15,129.704563,205.4031032,209.0362327,87.11,1.105216503
50,0.5,0.1,22,100,10,143.5551346,204.5206379,208.747256,86.172,1.301036358
50,0.5,0.1,23,100,15,141.1738883,205.4629709,208.2982853,88.071,1.277163029
50,0.5,0.1,24,100,10,176.9874855,206.2598651,208.4049198,89.513,1.285890818
50,0.5,0.1,25,100,5,122.8811433,206.2081814,208.4915182,88.53,1.311245441
50,0.5,0.1,26,50,5,162.5637529,206.2213372,208.9134704,88.557,1.108564138
50,0.5,0.1,27,100,15,133.3802175,203.3330161,210.9575189,81.464,1.289851189
50,0.5,0.1,28,20,15,142.395763,206.151515,209.6932773,88.369,0.936568737
50,0.5,0.1,29,100,10,148.4271715,205.616965,210.3731174,87.139,1.293243647
50,0.5,0.316227766,0,100,5,150.1213897,205.799739,208.720262,87.251,1.30319643
50,0.5,0.316227766,1,100,10,160.7175041,207.5692248,207.8643715,91.825,1.304075003
50,0.5,0.316227766,2,100,10,136.523135,208.8896179,208.1099696,93.263,1.313840389
50,0.5,0.316227766,3,100,10,121.2542802,206.3140612,208.3020638,90.217,1.303466558
50,0.5,0.316227766,4,10,5,131.0594658,206.420422,208.8612321,89.08,0.86726284
50,0.5,0.316227766,5,30,15,97.4935699,207.7415155,207.6912397,91.069,0.991548061
50,0.5,0.316227766,6,100,5,172.8944791,210.6386469,209.0034942,92.981,1.291383982
50,0.5,0.316227766,7,20,15,136.3223101,207.0228926,207.6955417,90.642,0.942603827
50,0.5,0.316227766,8,30,15,127.7668219,209.3454237,208.5349809,91.567,0.986988783
50,0.5,0.316227766,9,50,15,136.7689043,207.9069399,208.7658325,90.946,1.113645315
50,0.5,0.316227766,10,100,10,128.0619558,210.5667733,207.670705,93.617,1.303268909
50,0.5,0.316227766,11,30,15,162.5853736,208.3485227,207.6451972,93.612,0.986031771
50,0.5,0.316227766,12,20,5,147.8316581,208.0727325,207.7144446,91.871,0.934037685
50,0.5,0.316227766,13,100,5,137.6944578,207.5338215,207.9551444,92.659,1.29353404
50,0.5,0.316227766,14,100,5,152.2673482,205.1683151,208.8602879,87.761,1.305010557
50,0.5,0.316227766,15,30,5,108.6765134,209.0176316,207.8083623,93.671,1.011796474
50,0.5,0.316227766,16,100,15,160.3080555,206.9930133,208.3268066,89.687,1.302687407
50,0.5,0.316227766,17,100,10,183.6747447,206.4818319,207.7108796,89.543,1.305648088
50,0.5,0.316227766,18,20,10,148.0908064,208.6168526,208.0898905,92.278,0.924373865
50,0.5,0.316227766,19,100,15,183.9379291,205.8738871,208.7137246,86.315,1.283823729
50,0.5,0.316227766,20,30,5,143.8287216,207.8291027,207.4587364,92.3,0.999422789
50,0.5,0.316227766,21,50,15,129.704563,206.7697138,208.45094,89.828,1.105914354
50,0.5,0.316227766,22,100,10,143.5551346,205.8886251,208.194251,88.901,1.30213356
50,0.5,0.316227766,23,100,15,141.1738883,206.8266359,207.939821,90.679,1.279057503
50,0.5,0.316227766,24,100,10,176.9874855,207.6201785,208.0928625,91.851,1.285689831
50,0.5,0.316227766,25,100,5,122.8811433,207.58101,207.9167645,91.136,1.311877251
50,0.5,0.316227766,26,100,10,162.5704629,207.5988355,208.1298519,91.243,1.29199028
50,0.5,0.316227766,27,50,10,133.3714337,204.7037644,209.3623885,84.836,1.102782488
50,0.5,0.316227766,28,20,5,142.395763,207.5220836,208.8650695,90.767,0.9395473
50,0.5,0.316227766,29,10,5,138.7881739,206.5749088,209.3779131,89.052,0.867690563
50,0.5,1.0,0,30,5,149.4236827,210.1196929,209.1311712,93.142,0.995323658
50,0.5,1.0,1,10,5,144.7145025,211.6440595,208.7481053,96.283,0.865161896
50,0.5,1.0,2,10,10,126.7228228,212.7580481,209.0916187,96.813,0.875264168
50,0.5,1.0,3,30,5,120.810589,210.631628,208.4491834,95.848,0.991639853
50,0.5,1.0,4,10,5,131.0594658,210.7576628,208.657309,95.153,0.877071619
50,0.5,1.0,5,10,10,91.91297404,211.5376368,208.4856737,95.727,0.867795467
50,0.5,1.0,6,100,5,172.8944791,214.9718398,209.3888509,97.389,1.294704437
50,0.5,1.0,7,10,15,124.5810413,210.9468188,208.5098118,95.255,0.867058277
50,0.5,1.0,8,30,15,127.7668219,213.7025371,208.874761,96.965,0.986466646
50,0.5,1.0,9,50,15,136.7689043,212.2810288,209.1903995,96.126,1.112053871
50,0.5,1.0,10,20,15,126.9783637,214.8010522,209.1643999,97.538,0.929563999
50,0.5,1.0,11,10,10,149.7367551,212.4548287,208.9392987,97.287,0.867160797
50,0.5,1.0,12,10,15,133.5085307,212.1084791,208.4521379,96.465,0.87559247
50,0.5,1.0,13,10,5,127.482205,211.4905602,208.9359018,97.04,0.878685236
50,0.5,1.0,14,10,5,138.1039442,209.2638527,208.0309051,94.333,0.870089293
50,0.5,1.0,15,10,10,99.17171102,212.9257014,208.7237088,97.605,0.868966341
50,0.5,1.0,16,10,5,143.8410809,211.1687102,208.3063578,95.299,0.864198446
50,0.5,1.0,17,10,15,168.5040447,210.5083519,207.968722,95.322,0.88202858
50,0.5,1.0,18,20,10,148.0908064,212.9496656,208.9842572,97.003,0.924436808
50,0.5,1.0,19,30,15,183.3138467,210.2593162,208.5628917,93.299,0.988560677
50,0.5,1.0,20,10,10,134.0571727,211.758553,208.4739434,96.773,0.866467237
50,0.5,1.0,21,50,15,129.704563,211.1098009,208.8886584,95.596,1.101782084
50,0.5,1.0,22,10,15,137.3470221,209.7033715,208.6894504,93.771,0.892531395
50,0.5,1.0,23,20,5,139.1491674,211.0752807,208.8476135,96.125,0.940966606
50,0.5,1.0,24,10,5,157.9996864,211.4896332,208.8221552,96.297,0.872494459
50,0.5,1.0,25,10,5,118.0248917,211.5475264,208.4418184,95.886,0.87043643
50,0.5,1.0,26,40,10,162.4984112,211.9702688,208.5404778,96.949,1.060943365
50,0.5,1.0,27,10,5,122.4627838,208.7057854,208.020648,92.858,0.870863199
50,0.5,1.0,28,20,5,142.395763,211.874198,208.8931537,96.064,0.940018892
50,0.5,1.0,29,10,5,138.7881739,210.9610024,208.7662687,95.215,0.869661093
50,0.5,3.16227766,0,10,15,134.6094287,223.5860211,215.8562263,97.771,0.868549109
50,0.5,3.16227766,1,10,5,144.7145025,225.5140147,215.9082698,99.713,0.863607168
50,0.5,3.16227766,2,10,10,126.7228228,226.7289486,216.3959181,99.703,0.877950668
50,0.5,3.16227766,3,10,10,111.8557249,224.1996465,215.3314699,99.189,0.877840281
50,0.5,3.16227766,4,10,5,131.0594658,224.6635665,215.6371005,99.971,0.870266676
50,0.5,3.16227766,5,10,10,91.91297404,225.4693452,215.542891,99.69,0.867357254
50,0.5,3.16227766,6,10,15,158.1151549,228.5536454,216.2524298,99.327,0.872623205
50,0.5,3.16227766,7,10,15,124.5810413,224.9441346,215.875995,99.184,0.865139484
50,0.5,3.16227766,8,10,10,118.80394,227.3699978,215.8066383,99.989,0.86966753
50,0.5,3.16227766,9,10,15,124.0903977,225.7911471,215.9578386,99.429,0.86710763
50,0.5,3.16227766,10,10,5,123.2790346,228.2923564,216.2543422,99.766,0.869319916
50,0.5,3.16227766,11,10,10,149.7367551,226.3157797,216.1190178,99.752,0.866692543
50,0.5,3.16227766,12,10,15,133.5085307,225.9828945,215.8732697,99.961,0.878241301
50,0.5,3.16227766,13,10,5,127.482205,225.4158404,216.0138605,99.683,0.87308383
50,0.5,3.16227766,14,10,10,138.1039442,223.1814352,214.9119147,99.751,0.873356104
50,0.5,3.16227766,15,10,10,99.17171102,226.8561835,216.0807505,99.848,0.870820284
50,0.5,3.16227766,16,10,5,143.8410809,225.0376574,215.4522633,99.663,0.867852926
50,0.5,3.16227766,17,10,15,168.5040447,224.5040534,215.1888172,99.211,0.874642372
50,0.5,3.16227766,18,10,10,141.5663948,226.6138392,216.0101998,99.637,0.872635365
50,0.5,3.16227766,19,10,5,169.976639,223.7369537,215.4466421,97.974,0.867850065
50,0.5,3.16227766,20,10,10,134.0571727,225.6725984,215.8564082,99.441,0.867642879
50,0.5,3.16227766,21,10,15,122.4902073,224.7541661,215.8074521,99.342,0.872302771
50,0.5,3.16227766,22,10,15,137.3470221,223.6134523,215.6281812,99.485,0.891852617
50,0.5,3.16227766,23,10,15,132.3009658,224.6257928,215.8449648,99.347,0.870588303
50,0.5,3.16227766,24,10,5,157.9996864,225.333253,215.9829645,99.637,0.870917559
50,0.5,3.16227766,25,10,10,118.0248917,225.5070445,215.6616551,99.542,0.873630047
50,0.5,3.16227766,26,10,15,152.2383678,225.4814582,215.7064914,99.927,0.877913475
50,0.5,3.16227766,27,10,10,122.4627838,222.6446626,214.6639814,98.676,0.869370222
50,0.5,3.16227766,28,10,10,133.3695926,225.6613457,215.7213938,99.125,0.875746965
50,0.5,3.16227766,29,10,5,138.7881739,224.9411061,215.8589382,98.976,0.875433922
50,0.5,10.0,0,10,15,134.6094287,260.4757717,241.9943138,98.821,0.858942509
50,0.5,10.0,1,30,10,160.0442566,265.7465107,245.664303,99.895,0.995854139
50,0.5,10.0,2,10,10,126.7228228,259.1622529,245.0758813,99.534,0.861274958
50,0.5,10.0,3,40,15,121.1864125,259.8004209,244.0293102,99.388,1.044989586
50,0.5,10.0,4,10,5,131.0594658,260.9508477,242.1817955,99.895,0.854292154
50,0.5,10.0,5,10,10,91.91297404,260.5361957,244.396755,99.6,0.853790283
50,0.5,10.0,6,10,10,158.1151549,266.3808871,246.7349498,99.785,0.865320206
50,0.5,10.0,7,10,5,124.5810413,262.8220542,243.6643674,99.454,0.855550051
50,0.5,10.0,8,100,15,128.1923051,262.3217005,243.2936475,99.583,1.287978411
50,0.5,10.0,9,10,10,124.0903977,264.7102184,248.1503846,99.695,0.858578205
50,0.5,10.0,10,100,10,128.0619558,263.4159783,246.5225578,99.601,1.290782928
50,0.5,10.0,11,100,5,163.0773707,259.6610684,246.5285209,99.736,1.284124613
50,0.5,10.0,12,10,15,133.5085307,258.8749863,242.1300052,99.315,0.861039877
50,0.5,10.0,13,10,5,127.482205,259.046262,243.1593777,99.76,0.869884253
50,0.5,10.0,14,10,10,138.1039442,258.6453088,240.2201966,98.922,0.859659433
50,0.5,10.0,15,10,10,99.17171102,257.7814411,245.9914501,99.697,0.852578163
50,0.5,10.0,16,10,5,143.8410809,259.8803724,241.4287781,98.696,0.852619171
50,0.5,10.0,17,10,15,168.5040447,258.6141528,240.8013877,98.88,0.862267494
50,0.5,10.0,18,100,15,150.0932527,263.0997512,241.1497031,99.808,1.279392958
50,0.5,10.0,19,10,5,169.976639,253.7410691,237.8725749,97.823,0.855888605
50,0.5,10.0,20,40,10,144.1922411,262.4749278,245.8823291,99.817,1.043709993
50,0.5,10.0,21,20,10,128.1160264,258.2591714,240.5723795,99.467,0.919337511
50,0.5,10.0,22,50,10,143.5500997,261.0243859,243.2224037,99.524,1.108387232
50,0.5,10.0,23,10,15,132.3009658,262.1891452,243.4332915,99.29,0.856062174
