Historical_N,omega,epsilon_N,simulation_id,n_estimators,max_depth,Pred_MSE,Train_Cost,Test_Cost,Service_Level,Time
25,0.0,0,11,30,5,0.0,204.2433443283755,213.5426972838613,82.098,0.2778153419494629
25,0.0,0,11,30,10,0.0,204.2433443283755,213.5426972838613,82.098,0.2811248302459717
25,0.0,0,11,30,15,0.0,204.2433443283755,213.5426972838613,82.098,0.28229570388793945
25,0.0,0,11,40,5,0.0,204.2433443283755,213.5426972838613,82.098,0.28226804733276367
25,0.0,0,11,40,10,0.0,204.2433443283755,213.5426972838613,82.098,0.2802422046661377
25,0.0,0,11,40,15,0.0,204.2433443283755,213.5426972838613,82.098,0.2794969081878662
25,0.0,0,11,50,5,0.0,204.2433443283755,213.5426972838613,82.098,0.27719974517822266
25,0.0,0,11,50,10,0.0,204.2433443283755,213.5426972838613,82.098,0.2800614833831787
25,0.0,0,11,50,15,0.0,204.2433443283755,213.5426972838613,82.098,0.2799215316772461
25,0.0,0,11,100,5,0.0,204.2433443283755,213.5426972838613,82.098,0.28065013885498047
25,0.0,0,11,100,10,0.0,204.2433443283755,213.5426972838613,82.098,0.3032100200653076
25,0.0,0,11,100,15,0.0,204.2433443283755,213.5426972838613,82.098,0.2794497013092041
25,0.0,0,11,150,5,0.0,204.2433443283755,213.5426972838613,82.098,0.27713751792907715
25,0.0,0,11,150,10,0.0,204.2433443283755,213.5426972838613,82.098,0.27953577041625977
25,0.0,0,11,150,15,0.0,204.2433443283755,213.5426972838613,82.098,0.2789270877838135
25,0.0,0,12,10,5,0.0,205.25185828904887,209.9276416940852,88.379,0.28038859367370605
25,0.0,0,12,10,10,0.0,205.25185828904887,209.9276416940852,88.379,0.28035664558410645
25,0.0,0,12,10,15,0.0,205.25185828904887,209.9276416940852,88.379,0.2798633575439453
25,0.0,0,12,20,5,0.0,205.25185828904887,209.9276416940852,88.379,0.28067564964294434
25,0.0,0,12,20,10,0.0,205.25185828904887,209.9276416940852,88.379,0.27948427200317383
25,0.0,0,12,20,15,0.0,205.25185828904887,209.9276416940852,88.379,0.27909064292907715
25,0.0,0,12,30,5,0.0,205.25185828904887,209.9276416940852,88.379,0.2802088260650635
25,0.0,0,12,30,10,0.0,205.25185828904887,209.9276416940852,88.379,0.28235721588134766
25,0.0,0,12,30,15,0.0,205.25185828904887,209.9276416940852,88.379,0.2795283794403076
25,0.0,0,12,40,5,0.0,205.25185828904887,209.9276416940852,88.379,0.2809634208679199
25,0.0,0,12,40,10,0.0,205.25185828904887,209.9276416940852,88.379,0.2784268856048584
25,0.0,0,12,40,15,0.0,205.25185828904887,209.9276416940852,88.379,0.2797353267669678
25,0.0,0,12,50,5,0.0,205.25185828904887,209.9276416940852,88.379,0.2784464359283447
25,0.0,0,12,50,10,0.0,205.25185828904887,209.9276416940852,88.379,0.28346800804138184
25,0.0,0,12,50,15,0.0,205.25185828904887,209.9276416940852,88.379,0.2803022861480713
25,0.0,0,12,100,5,0.0,205.25185828904887,209.9276416940852,88.379,0.2802770137786865
25,0.0,0,12,100,10,0.0,205.25185828904887,209.9276416940852,88.379,0.2810683250427246
25,0.0,0,12,100,15,0.0,205.25185828904887,209.9276416940852,88.379,0.2807576656341553
25,0.0,0,12,150,5,0.0,205.25185828904887,209.9276416940852,88.379,0.28023791313171387
25,0.0,0,12,150,10,0.0,205.25185828904887,209.9276416940852,88.379,0.27857542037963867
25,0.0,0,12,150,15,0.0,205.25185828904887,209.9276416940852,88.379,0.2788708209991455
25,0.0,0,13,10,5,0.0,204.2830065733482,211.8892564289073,84.387,0.2804698944091797
25,0.0,0,13,10,10,0.0,204.2830065733482,211.8892564289073,84.387,0.28035664558410645
25,0.0,0,13,10,15,0.0,204.2830065733482,211.8892564289073,84.387,0.27910304069519043
25,0.0,0,13,20,5,0.0,204.2830065733482,211.8892564289073,84.387,0.2835211753845215
25,0.0,0,13,20,10,0.0,204.2830065733482,211.8892564289073,84.387,0.2809286117553711
25,0.0,0,13,20,15,0.0,204.2830065733482,211.8892564289073,84.387,0.28042173385620117
25,0.0,0,13,30,5,0.0,204.2830065733482,211.8892564289073,84.387,0.2812192440032959
25,0.0,0,13,30,10,0.0,204.2830065733482,211.8892564289073,84.387,0.2784249782562256
25,0.0,0,13,30,15,0.0,204.2830065733482,211.8892564289073,84.387,0.27898383140563965
25,0.0,0,13,40,5,0.0,204.2830065733482,211.8892564289073,84.387,0.2839343547821045
25,0.0,0,13,40,10,0.0,204.2830065733482,211.8892564289073,84.387,0.2807900905609131
25,0.0,0,13,40,15,0.0,204.2830065733482,211.8892564289073,84.387,0.27814173698425293
25,0.0,0,13,50,5,0.0,204.2830065733482,211.8892564289073,84.387,0.28060340881347656
25,0.0,0,13,50,10,0.0,204.2830065733482,211.8892564289073,84.387,0.27939748764038086
25,0.0,0,13,50,15,0.0,204.2830065733482,211.8892564289073,84.387,0.27820372581481934
25,0.0,0,13,100,5,0.0,204.2830065733482,211.8892564289073,84.387,0.280958890914917
25,0.0,0,13,100,10,0.0,204.2830065733482,211.8892564289073,84.387,0.2834014892578125
25,0.0,0,13,100,15,0.0,204.2830065733482,211.8892564289073,84.387,0.2808723449707031
